MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading
367310560,2024-06-15T18:00:04,37.70115,-122.50928,13.5,344.4,511.0
368063440,2024-06-15T18:00:08,37.79469,-122.28019,0.0,44.8,25.0
338466464,2024-06-15T18:00:40,37.87224,-122.49905,0.0,360.0,511.0
338398241,2024-06-15T18:00:09,37.75656,-122.30285,3.5,284.2,511.0
367677130,2024-06-15T18:00:03,37.79215,-122.28460,0.0,345.3,182.0
368171990,2024-06-15T18:00:02,37.92112,-122.40875,0.0,155.8,143.0
368302170,2024-06-15T18:00:01,37.80114,-122.39650,0.4,134.1,52.0
368302170,2024-06-15T18:01:10,37.80113,-122.39648,0.1,149.5,53.0
368169820,2024-06-15T18:00:57,37.91121,-122.34836,0.0,168.7,511.0
368212750,2024-06-15T18:00:09,37.77452,-122.38452,0.0,360.0,511.0
367425230,2024-06-15T18:01:15,37.78143,-122.38652,0.1,167.2,511.0
357441000,2024-06-15T18:00:47,37.75052,-122.34365,0.0,74.0,158.0
368088590,2024-06-15T18:01:03,37.90628,-122.42254,34.0,351.8,351.0
366985310,2024-06-15T18:01:15,37.80941,-122.41226,0.2,105.4,146.0
368018070,2024-06-15T18:00:02,37.79122,-122.29454,0.0,144.5,80.0
338443592,2024-06-15T18:01:08,37.80978,-122.42028,0.0,360.0,511.0
366961920,2024-06-15T18:01:14,37.79823,-122.39402,0.1,187.2,511.0
338428465,2024-06-15T18:01:03,37.87099,-122.46179,0.0,360.0,511.0
368160380,2024-06-15T18:00:11,37.78394,-122.26423,0.0,360.0,511.0
338190748,2024-06-15T18:00:18,37.84421,-122.39517,6.3,355.9,353.0
354162000,2024-06-15T18:01:14,37.79409,-122.29149,0.0,187.8,254.0
367301480,2024-06-15T18:01:13,37.80265,-122.39802,0.0,187.3,55.0
338181691,2024-06-15T18:01:37,37.81502,-122.44843,3.7,94.8,94.0
338460698,2024-06-15T18:00:08,37.85437,-122.36455,2.2,342.9,511.0
338244579,2024-06-15T18:00:27,37.78286,-122.26237,0.2,223.6,224.0
338419452,2024-06-15T18:00:50,37.87039,-122.49781,0.0,360.0,511.0
368060690,2024-06-15T18:01:12,37.91165,-122.34869,0.0,184.3,511.0
338434833,2024-06-15T18:00:19,37.90751,-122.38353,0.0,360.0,511.0
367605870,2024-06-15T18:00:24,37.85900,-122.47981,0.0,360.0,511.0
368369320,2024-06-15T18:00:18,37.81858,-122.48530,8.8,230.3,511.0
368340770,2024-06-15T18:01:31,37.76553,-122.28301,0.0,360.0,511.0
338167897,2024-06-15T18:01:41,37.76577,-122.28271,0.0,360.0,511.0
368015690,2024-06-15T18:00:55,37.90856,-122.38400,0.1,21.9,511.0
367093090,2024-06-15T18:00:19,37.85909,-122.48050,0.0,0.0,124.0
367396790,2024-06-15T18:00:04,37.81899,-122.30925,0.0,360.0,172.0
338427575,2024-06-15T18:00:30,37.86011,-122.45321,2.3,39.6,511.0
338368401,2024-06-15T18:00:38,37.87075,-122.49787,0.0,40.4,511.0
338322294,2024-06-15T18:01:07,37.79288,-122.29351,6.0,87.4,511.0
367564970,2024-06-15T18:01:46,37.78051,-122.38677,0.1,0.0,511.0
367469070,2024-06-15T18:01:16,37.86827,-122.31496,0.0,166.4,511.0
367330510,2024-06-15T18:01:11,37.82200,-122.31170,0.0,360.0,292.0
367350050,2024-06-15T18:00:07,37.82666,-122.42071,0.0,148.1,511.0
367581220,2024-06-15T18:00:06,37.81906,-122.30892,0.0,274.4,282.0
367581220,2024-06-15T18:01:16,37.81900,-122.30890,0.0,278.0,282.0
366862670,2024-06-15T18:01:18,37.70009,-122.32570,0.1,89.8,511.0
367607810,2024-06-15T18:01:38,37.91229,-122.34680,0.0,0.0,511.0
367396670,2024-06-15T18:01:20,37.82185,-122.31107,0.0,360.0,511.0
338493401,2024-06-15T18:01:40,37.82748,-122.44347,6.1,286.0,266.0
368144290,2024-06-15T18:01:38,37.91794,-122.36444,0.0,3.0,118.0
338360063,2024-06-15T18:01:25,37.78829,-122.27406,0.0,360.0,511.0
367084080,2024-06-15T18:01:48,37.83932,-122.30933,0.0,60.5,511.0
338096706,2024-06-15T18:01:30,37.82958,-122.42101,1.1,332.6,511.0
366970020,2024-06-15T17:59:59,37.94409,-122.50857,0.0,268.4,254.0
367167000,2024-06-15T18:01:09,37.81943,-122.31087,0.0,0.0,278.0
338310494,2024-06-15T18:01:32,37.78610,-122.26948,0.0,360.0,511.0
338219736,2024-06-15T18:01:51,37.84112,-122.40066,2.6,159.4,511.0
366904000,2024-06-15T18:01:56,37.74998,-122.33425,0.0,253.6,149.0
338428831,2024-06-15T18:01:39,37.78509,-122.26740,0.0,38.4,511.0
368248520,2024-06-15T18:01:14,37.79106,-122.29632,0.2,75.1,87.0
636018613,2024-06-15T18:00:47,37.72200,-122.34244,0.0,261.9,153.0
372205000,2024-06-15T18:02:14,37.76091,-122.34665,0.1,86.9,156.0
368278830,2024-06-15T18:02:10,37.79226,-122.28342,0.0,201.9,268.0
338398166,2024-06-15T18:00:49,37.76718,-122.28593,0.0,162.2,511.0
367369720,2024-06-15T18:01:19,37.90566,-122.37195,0.0,70.7,241.0
367533950,2024-06-15T18:02:23,37.91294,-122.35166,0.0,360.0,511.0
367084220,2024-06-15T18:01:44,37.78488,-122.26608,0.0,360.0,511.0
368088590,2024-06-15T18:02:05,37.91628,-122.42425,33.9,353.7,353.0
368194460,2024-06-15T18:01:05,37.94723,-122.43242,8.2,169.6,166.0
538009871,2024-06-15T18:01:46,37.78340,-122.35158,0.0,270.9,155.0
366970020,2024-06-15T18:01:00,37.94407,-122.50855,0.0,275.9,254.0
367688490,2024-06-15T18:02:25,37.90868,-122.37792,0.0,356.9,511.0
367303000,2024-06-15T18:02:08,37.77401,-122.24170,0.1,121.0,153.0
338240611,2024-06-15T18:01:00,37.91209,-122.34688,0.0,167.1,511.0
338197303,2024-06-15T18:02:05,37.85959,-122.48180,0.1,360.0,511.0
338146074,2024-06-15T18:01:10,37.85426,-122.39535,6.3,347.3,511.0
338132901,2024-06-15T18:01:55,37.87126,-122.46228,0.0,276.4,511.0
368292670,2024-06-15T18:02:24,37.81398,-122.41235,7.1,274.2,265.0
368168710,2024-06-15T18:00:16,37.84145,-122.39719,4.9,344.1,511.0
367533950,2024-06-15T18:01:13,37.91294,-122.35166,0.0,360.0,511.0
368052630,2024-06-15T18:01:10,37.80934,-122.41518,0.0,41.9,133.0
338169735,2024-06-15T18:02:23,37.91023,-122.37947,0.0,96.7,511.0
368341690,2024-06-15T18:01:04,37.81254,-122.40989,12.9,65.2,71.0
369463000,2024-06-15T18:01:54,37.79449,-122.28360,0.0,91.5,511.0
368045490,2024-06-15T18:01:23,37.91127,-122.34874,0.0,360.0,511.0
367002980,2024-06-15T18:02:21,37.87254,-122.45568,0.0,0.0,511.0
338181692,2024-06-15T18:02:56,37.81347,-122.43134,2.8,129.2,511.0
368025250,2024-06-15T18:01:45,37.79854,-122.35095,0.0,6.7,163.0
338314338,2024-06-15T18:01:26,37.79111,-122.27845,0.1,360.0,511.0
367310560,2024-06-15T18:01:36,37.70689,-122.51061,10.3,338.4,511.0
338192559,2024-06-15T18:03:01,37.78050,-122.25451,0.0,360.0,511.0
368292670,2024-06-15T18:03:25,37.81428,-122.41487,7.1,275.6,275.0
367677130,2024-06-15T18:02:22,37.79215,-122.28458,0.0,308.3,182.0
367514780,2024-06-15T18:03:10,37.90575,-122.37037,0.0,206.5,511.0
338369055,2024-06-15T18:01:41,37.80258,-122.51699,5.6,33.7,511.0
338332477,2024-06-15T18:01:13,37.90389,-122.36776,7.5,87.0,511.0
366969980,2024-06-15T18:03:19,37.86948,-122.43627,7.0,310.9,317.0
319510000,2024-06-15T18:02:10,37.79044,-122.28925,0.0,95.4,91.0
338452663,2024-06-15T18:03:02,37.87107,-122.49745,0.0,360.0,511.0
367310560,2024-06-15T18:03:05,37.71218,-122.51153,17.9,352.8,511.0
367799820,2024-06-15T18:03:30,37.92543,-122.41285,0.0,36.4,143.0
338424554,2024-06-15T18:02:29,37.83299,-122.47455,0.0,360.0,53.0
366778450,2024-06-15T18:02:03,37.93746,-122.49372,7.6,295.3,297.0
367369720,2024-06-15T18:02:29,37.90566,-122.37194,0.0,224.0,241.0
368003290,2024-06-15T18:02:28,37.81480,-122.43213,6.9,102.8,511.0
338478886,2024-06-15T18:02:19,37.78428,-122.26650,0.0,360.0,511.0
368168710,2024-06-15T18:02:46,37.84469,-122.39741,4.2,349.7,511.0
338169898,2024-06-15T18:01:31,37.85472,-122.44870,0.4,148.2,511.0
338332477,2024-06-15T18:03:34,37.90612,-122.36316,6.8,3.7,511.0
338424554,2024-06-15T18:03:30,37.83301,-122.47455,0.0,360.0,55.0
367425230,2024-06-15T18:03:34,37.78142,-122.38652,0.0,169.2,511.0
368126190,2024-06-15T18:03:32,37.91485,-122.36170,0.0,160.0,173.0
367425230,2024-06-15T18:02:23,37.78142,-122.38652,0.0,166.8,511.0
367469070,2024-06-15T18:03:34,37.86827,-122.31494,0.0,163.6,511.0
368169920,2024-06-15T18:02:28,37.80895,-122.41778,0.0,360.0,511.0
338424526,2024-06-15T18:01:48,37.84430,-122.39733,4.4,2.8,511.0
368137550,2024-06-15T18:02:01,37.77979,-122.38478,0.0,360.0,511.0
338396171,2024-06-15T18:02:08,37.86015,-122.48077,0.0,360.0,511.0
338231129,2024-06-15T18:04:07,37.90887,-122.35873,5.5,271.2,263.0
367741780,2024-06-15T18:03:44,37.91288,-122.35214,0.0,34.0,355.0
368169820,2024-06-15T18:04:02,37.91121,-122.34836,0.0,168.7,511.0
338481341,2024-06-15T18:04:05,37.92336,-122.37287,0.0,360.0,511.0
366999891,2024-06-15T18:02:22,37.83287,-122.47760,0.0,360.0,511.0
338493401,2024-06-15T18:04:10,37.82843,-122.44936,6.3,281.4,258.0
338309005,2024-06-15T18:02:12,37.90596,-122.38622,5.1,279.4,511.0
366969970,2024-06-15T18:02:15,37.94532,-122.50875,0.0,136.2,317.0
368368270,2024-06-15T18:03:46,37.91429,-122.41325,8.5,288.6,295.0
367671130,2024-06-15T18:03:52,37.86421,-122.48728,0.0,0.0,511.0
338465795,2024-06-15T18:02:13,37.91101,-122.38142,0.0,360.0,511.0
367396670,2024-06-15T18:02:30,37.82184,-122.31107,0.0,360.0,511.0
338102084,2024-06-15T18:03:56,37.86479,-122.48990,0.0,299.1,88.0
369914102,2024-06-15T18:02:21,37.86513,-122.49384,0.0,360.0,511.0
338494643,2024-06-15T18:02:26,37.78288,-122.26265,0.7,292.0,511.0
368302170,2024-06-15T18:02:21,37.80114,-122.39650,0.1,322.0,52.0
416465000,2024-06-15T18:01:49,37.81067,-122.32583,0.1,169.0,278.0
368063440,2024-06-15T18:02:28,37.79465,-122.28023,0.0,44.8,25.0
338137783,2024-06-15T18:02:51,37.86475,-122.49432,0.0,360.0,511.0
338468694,2024-06-15T18:02:27,37.86417,-122.49052,0.0,360.0,511.0
338332477,2024-06-15T18:02:22,37.90421,-122.36465,7.6,73.9,511.0
366862670,2024-06-15T18:02:28,37.70010,-122.32570,0.0,61.4,511.0
367006980,2024-06-15T18:02:23,37.79882,-122.39451,0.1,187.5,511.0
368059360,2024-06-15T18:02:39,37.80692,-122.44501,0.0,360.0,511.0
368340770,2024-06-15T18:04:31,37.76553,-122.28303,0.0,360.0,511.0
367768090,2024-06-15T18:04:28,37.88355,-122.40511,6.8,5.4,511.0
368194460,2024-06-15T18:02:09,37.94486,-122.43174,8.3,165.4,161.0
369225000,2024-06-15T18:02:34,37.92230,-122.41075,0.1,132.7,323.0
338146074,2024-06-15T18:02:41,37.85688,-122.39644,6.6,338.3,511.0
368254780,2024-06-15T18:02:46,37.86397,-122.48727,0.0,360.0,511.0
368369320,2024-06-15T18:03:18,37.81439,-122.49305,6.7,243.9,511.0
338493401,2024-06-15T18:02:42,37.82792,-122.44573,7.2,281.8,263.0
367396790,2024-06-15T18:02:24,37.81900,-122.30925,0.0,360.0,172.0
368171990,2024-06-15T18:04:32,37.92112,-122.40879,0.0,155.8,143.0
338322294,2024-06-15T18:02:37,37.79332,-122.29041,6.0,83.5,511.0
338369055,2024-06-15T18:02:43,37.80362,-122.51594,4.7,44.8,511.0
367107280,2024-06-15T18:02:25,37.86784,-122.31428,0.0,360.0,511.0
366961920,2024-06-15T18:04:43,37.79823,-122.39402,0.0,192.6,511.0
368121250,2024-06-15T18:04:06,37.86653,-122.31543,0.1,124.1,511.0
367677130,2024-06-15T18:04:42,37.79218,-122.28460,0.0,311.2,183.0
368210870,2024-06-15T18:03:25,37.86773,-122.43688,0.1,223.9,511.0
367417740,2024-06-15T18:04:20,37.84047,-122.34890,6.8,266.1,511.0
366985310,2024-06-15T18:04:44,37.80940,-122.41226,0.1,150.4,147.0
367677130,2024-06-15T18:03:33,37.79215,-122.28458,0.0,13.2,183.0
338233486,2024-06-15T18:02:36,37.91046,-122.35328,3.5,231.6,511.0
338355544,2024-06-15T18:03:24,37.86758,-122.44495,3.0,51.9,511.0
338319661,2024-06-15T18:02:56,37.81040,-122.40967,0.0,360.0,511.0
538005771,2024-06-15T18:03:16,37.76983,-122.35129,0.0,230.8,158.0
338424526,2024-06-15T18:03:15,37.84620,-122.39761,5.0,352.5,511.0
367027000,2024-06-15T18:03:32,37.86505,-122.49352,0.0,360.0,511.0
366866080,2024-06-15T18:03:05,37.80691,-122.44287,0.0,360.0,265.0
368161020,2024-06-15T18:03:31,37.76613,-122.28613,0.0,179.5,200.0
366976780,2024-06-15T18:03:27,37.80933,-122.41097,1.1,351.9,511.0
338325903,2024-06-15T18:02:33,37.78341,-122.26675,0.0,360.0,301.0
366969970,2024-06-15T18:03:26,37.94532,-122.50872,0.0,136.2,317.0
368018070,2024-06-15T18:03:26,37.79202,-122.29437,5.5,358.5,346.0
368063440,2024-06-15T18:03:37,37.79465,-122.28020,0.0,44.8,25.0
338311357,2024-06-15T18:03:13,37.80612,-122.44694,0.0,360.0,511.0
338252838,2024-06-15T18:04:13,37.78056,-122.25457,0.0,0.0,511.0
368035410,2024-06-15T18:03:30,37.85904,-122.48135,0.0,191.5,511.0
338326639,2024-06-15T18:03:06,37.90806,-122.38373,0.0,360.0,511.0
368160380,2024-06-15T18:03:10,37.78394,-122.26423,0.0,360.0,511.0
367152240,2024-06-15T18:03:30,37.80673,-122.40411,0.0,158.0,511.0
367178390,2024-06-15T18:03:23,37.79281,-122.28192,5.4,270.8,511.0
367771580,2024-06-15T18:03:09,37.80683,-122.44511,0.0,360.0,511.0
367093090,2024-06-15T18:03:18,37.85908,-122.48049,0.0,0.0,124.0
367586360,2024-06-15T18:03:22,37.86940,-122.49675,0.0,211.4,115.0
368314840,2024-06-15T18:03:19,37.84739,-122.42469,6.1,272.7,271.0
338233491,2024-06-15T18:03:27,37.91251,-122.34704,0.1,206.2,511.0
338326777,2024-06-15T18:03:14,37.78049,-122.38600,0.0,360.0,511.0
338167897,2024-06-15T18:04:41,37.76579,-122.28268,0.1,360.0,511.0
338169735,2024-06-15T18:03:24,37.91003,-122.37967,3.4,207.6,511.0
367417740,2024-06-15T18:03:16,37.84059,-122.34639,6.7,270.4,511.0
338165469,2024-06-15T18:03:43,37.87472,-122.39639,5.7,131.9,132.0
338044878,2024-06-15T18:03:41,37.91346,-122.35189,0.0,23.7,511.0
338445606,2024-06-15T18:03:45,37.88663,-122.42824,3.5,219.3,511.0
366961920,2024-06-15T18:03:35,37.79822,-122.39402,0.1,187.5,511.0
563142100,2024-06-15T18:03:45,37.80815,-122.33897,0.0,108.0,235.0
367107280,2024-06-15T18:03:26,37.86784,-122.31428,0.0,360.0,511.0
366864850,2024-06-15T18:03:27,37.81008,-122.41172,0.0,360.0,165.0
368003290,2024-06-15T18:03:56,37.81470,-122.42866,6.2,88.0,511.0
338398275,2024-06-15T18:03:56,37.86251,-122.48325,6.2,124.1,511.0
367396670,2024-06-15T18:03:39,37.82185,-122.31108,0.0,360.0,511.0
368015690,2024-06-15T18:03:53,37.90857,-122.38401,0.1,171.3,511.0
366904000,2024-06-15T18:04:54,37.75000,-122.33424,0.0,253.6,150.0
477348300,2024-06-15T18:03:51,37.79581,-122.31450,0.0,107.8,287.0
367305860,2024-06-15T18:04:06,37.86688,-122.49509,0.0,360.0,511.0
338419452,2024-06-15T18:03:51,37.87038,-122.49782,0.0,360.0,511.0
366962000,2024-06-15T18:04:05,37.92118,-122.40972,0.0,62.9,144.0
338210857,2024-06-15T18:04:14,37.81775,-122.41187,9.5,281.1,511.0
372724000,2024-06-15T18:03:42,37.81129,-122.32197,0.0,137.1,41.0
368364820,2024-06-15T18:04:01,37.78067,-122.38563,0.0,360.0,511.0
338412656,2024-06-15T18:04:07,37.84114,-122.31216,0.0,360.0,511.0
367369720,2024-06-15T18:04:50,37.90566,-122.37194,0.0,270.5,240.0
366999711,2024-06-15T18:03:35,37.81052,-122.36067,0.0,309.0,511.0
367634160,2024-06-15T18:04:05,37.86510,-122.49240,0.0,360.0,511.0
368018070,2024-06-15T18:04:29,37.79237,-122.29613,11.8,266.6,268.0
366969980,2024-06-15T18:04:22,37.87059,-122.44027,13.5,256.7,248.0
368243190,2024-06-15T18:03:58,37.77576,-122.24853,0.0,0.0,511.0
367305920,2024-06-15T18:04:36,37.82209,-122.31200,0.0,360.0,290.0
368052650,2024-06-15T18:04:24,37.78557,-122.26760,0.0,360.0,511.0
368053480,2024-06-15T18:04:16,37.91415,-122.35202,0.1,360.0,511.0
338399102,2024-06-15T18:04:17,37.86948,-122.49638,0.0,360.0,511.0
338465795,2024-06-15T18:05:13,37.91102,-122.38142,0.0,360.0,511.0
338332477,2024-06-15T18:04:43,37.90615,-122.36234,1.8,4.3,511.0
367310560,2024-06-15T18:04:34,37.71784,-122.51228,12.8,353.1,511.0
338360063,2024-06-15T18:04:26,37.78827,-122.27409,0.0,360.0,511.0
416465000,2024-06-15T18:04:49,37.81067,-122.32583,0.0,329.0,278.0
368063440,2024-06-15T18:04:38,37.79467,-122.28024,0.0,44.8,25.0
367084220,2024-06-15T18:04:46,37.78487,-122.26608,0.0,360.0,511.0
367330510,2024-06-15T18:03:40,37.82200,-122.31169,0.0,360.0,292.0
367533950,2024-06-15T18:04:43,37.91294,-122.35166,0.0,360.0,511.0
366969970,2024-06-15T18:04:35,37.94530,-122.50873,0.0,136.2,317.0
367002980,2024-06-15T18:04:41,37.87253,-122.45567,0.2,0.0,511.0
338500514,2024-06-15T18:05:12,37.90761,-122.46010,0.6,227.5,511.0
368168040,2024-06-15T18:04:40,37.91184,-122.34628,0.0,360.0,511.0
368278830,2024-06-15T18:05:10,37.79228,-122.28345,0.0,201.9,268.0
372205000,2024-06-15T18:05:14,37.76094,-122.34655,0.1,76.8,158.0
367725380,2024-06-15T18:03:59,37.81120,-122.40891,0.0,228.0,511.0
338494373,2024-06-15T18:04:01,37.73472,-122.31814,0.2,148.6,511.0
338234208,2024-06-15T18:04:43,37.91073,-122.34843,3.5,256.8,511.0
338190748,2024-06-15T18:04:46,37.85146,-122.39578,6.1,356.5,351.0
338427575,2024-06-15T18:04:30,37.86207,-122.45167,2.0,20.6,511.0
366778450,2024-06-15T18:03:05,37.93829,-122.49589,8.3,297.2,299.0
367107280,2024-06-15T18:04:35,37.86785,-122.31428,0.0,360.0,511.0
367004670,2024-06-15T18:04:55,37.90585,-122.37228,0.0,342.2,234.0
368164150,2024-06-15T18:04:44,37.86448,-122.48778,0.0,49.0,511.0
338181691,2024-06-15T18:04:58,37.81466,-122.44322,3.9,95.2,89.0
367581220,2024-06-15T18:04:45,37.81897,-122.30882,0.0,287.8,278.0
367330510,2024-06-15T18:04:51,37.82200,-122.31168,0.0,360.0,292.0
367108460,2024-06-15T18:04:57,37.92394,-122.37269,0.0,312.8,511.0
538009871,2024-06-15T18:04:43,37.78340,-122.35164,0.0,270.9,152.0
338369055,2024-06-15T18:04:10,37.80498,-122.51417,5.5,53.2,511.0
338486373,2024-06-15T18:04:39,37.73239,-122.30927,0.2,149.8,511.0
368144290,2024-06-15T18:04:39,37.91794,-122.36446,0.0,3.0,118.0
366976780,2024-06-15T18:05:47,37.81166,-122.41111,8.5,9.0,511.0
636018613,2024-06-15T18:03:50,37.72202,-122.34244,0.0,261.9,153.0
339124000,2024-06-15T18:04:41,37.83962,-122.31236,0.0,337.8,511.0
338227743,2024-06-15T18:05:26,37.78641,-122.26963,0.0,360.0,511.0
338109287,2024-06-15T18:05:34,37.78089,-122.38710,0.0,219.0,511.0
338310088,2024-06-15T18:04:49,37.86460,-122.49052,0.0,360.0,511.0
338472547,2024-06-15T18:05:36,37.87154,-122.49681,0.0,360.0,511.0
338398241,2024-06-15T18:04:39,37.75884,-122.30676,2.5,325.1,511.0
368093850,2024-06-15T18:04:47,37.86693,-122.44363,3.8,47.0,511.0
338322294,2024-06-15T18:04:08,37.79371,-122.28724,6.0,81.6,511.0
368369320,2024-06-15T18:05:48,37.81103,-122.49901,8.4,237.0,511.0
367677130,2024-06-15T18:05:43,37.79217,-122.28460,0.0,331.3,182.0
368168710,2024-06-15T18:04:17,37.84650,-122.39758,3.9,356.6,511.0
368060960,2024-06-15T18:05:24,37.90837,-122.38347,0.0,303.1,511.0
368260830,2024-06-15T18:04:58,37.79232,-122.28439,0.0,267.2,177.0
338231129,2024-06-15T18:05:09,37.90873,-122.36045,4.7,238.7,231.0
367688490,2024-06-15T18:05:25,37.90870,-122.37791,0.0,356.9,511.0
419001313,2024-06-15T18:05:13,37.75240,-122.35313,0.0,38.2,158.0
338231679,2024-06-15T18:05:05,37.91256,-122.34630,0.0,360.0,511.0
366969980,2024-06-15T18:05:25,37.86859,-122.44454,13.7,220.1,214.0
367350050,2024-06-15T18:04:41,37.82666,-122.42070,0.0,148.6,511.0
303943000,2024-06-15T18:05:18,37.74149,-122.36876,0.0,360.0,143.0
366864850,2024-06-15T18:05:46,37.81008,-122.41172,0.1,360.0,165.0
367330510,2024-06-15T18:06:00,37.82201,-122.31169,0.0,360.0,292.0
367425230,2024-06-15T18:05:45,37.78143,-122.38652,0.0,168.9,511.0
367710920,2024-06-15T18:05:05,37.94109,-122.52724,4.3,358.2,511.0
338052805,2024-06-15T18:05:29,37.91245,-122.34646,0.2,355.8,511.0
338146074,2024-06-15T18:05:13,37.86119,-122.39811,6.3,334.5,511.0
368169920,2024-06-15T18:05:28,37.80895,-122.41778,0.0,360.0,511.0
477915900,2024-06-15T18:05:19,37.70000,-122.32540,0.0,27.3,152.0
368178440,2024-06-15T18:05:29,37.76682,-122.28454,0.0,43.2,511.0
215230000,2024-06-15T18:05:47,37.79684,-122.31865,0.0,186.6,288.0
367396790,2024-06-15T18:04:43,37.81899,-122.30925,0.0,360.0,170.0
357994000,2024-06-15T18:05:19,37.72953,-122.33662,0.0,63.4,152.0
368292670,2024-06-15T18:06:02,37.81403,-122.42135,7.1,263.8,262.0
368212750,2024-06-15T18:04:50,37.77453,-122.38454,0.1,142.6,511.0
367776410,2024-06-15T18:05:31,37.80879,-122.38094,15.2,217.3,511.0
367178390,2024-06-15T18:05:53,37.79265,-122.28661,5.4,263.3,511.0
367514780,2024-06-15T18:06:07,37.90579,-122.37036,0.0,206.5,511.0
477153500,2024-06-15T18:05:55,37.76934,-122.33905,0.0,115.2,165.0
366999891,2024-06-15T18:05:51,37.83287,-122.47762,0.1,360.0,511.0
368248520,2024-06-15T18:05:35,37.79120,-122.29452,0.0,85.8,80.0
366969970,2024-06-15T18:05:45,37.94534,-122.50872,0.0,136.2,317.0
368302170,2024-06-15T18:05:41,37.80114,-122.39650,0.5,322.4,51.0
338369055,2024-06-15T18:05:11,37.80573,-122.51310,4.4,58.5,511.0
367369720,2024-06-15T18:05:59,37.90566,-122.37194,0.0,59.1,241.0
368250450,2024-06-15T18:06:16,37.78716,-122.27145,0.0,360.0,511.0
367153070,2024-06-15T18:04:49,37.92162,-122.40922,0.0,261.2,324.0
338243303,2024-06-15T18:05:33,37.87103,-122.49601,0.0,360.0,83.0
338225389,2024-06-15T18:05:44,37.92473,-122.37373,0.0,360.0,511.0
368330530,2024-06-15T18:05:46,37.79320,-122.27593,0.0,360.0,511.0
367404880,2024-06-15T18:05:42,37.78052,-122.38500,0.0,360.0,511.0
338332477,2024-06-15T18:05:52,37.90641,-122.36239,0.4,341.8,511.0
367645480,2024-06-15T18:06:30,37.81084,-122.40963,0.3,280.7,6.0
368254780,2024-06-15T18:05:45,37.86398,-122.48729,0.0,360.0,511.0
367396790,2024-06-15T18:05:44,37.81899,-122.30924,0.0,360.0,172.0
338452663,2024-06-15T18:06:01,37.87107,-122.49745,0.0,360.0,511.0
368053730,2024-06-15T18:06:12,37.88371,-122.42755,30.4,151.3,154.0
367301480,2024-06-15T18:06:17,37.80265,-122.39804,0.0,187.3,55.0
367107280,2024-06-15T18:05:46,37.86786,-122.31428,0.0,360.0,511.0
367108460,2024-06-15T18:06:07,37.92394,-122.37269,0.0,241.1,511.0
368003290,2024-06-15T18:05:58,37.81474,-122.42381,7.3,86.0,511.0
338434833,2024-06-15T18:06:19,37.90752,-122.38353,0.0,360.0,511.0
368215830,2024-06-15T18:06:20,37.83809,-122.30990,0.0,360.0,511.0
368093850,2024-06-15T18:05:58,37.86859,-122.44167,8.2,48.2,511.0
366866080,2024-06-15T18:06:04,37.80692,-122.44287,0.0,360.0,265.0
367533950,2024-06-15T18:07:02,37.91294,-122.35166,0.0,360.0,511.0
367435450,2024-06-15T18:06:27,37.83300,-122.39750,1.6,86.6,511.0
338443592,2024-06-15T17:55:16,37.80977,-122.42028,0.0,360.0,511.0
338192559,2024-06-15T18:06:05,37.78052,-122.25453,0.0,360.0,511.0
368015690,2024-06-15T18:06:37,37.90856,-122.38401,0.0,74.4,511.0
367771580,2024-06-15T18:06:11,37.80682,-122.44509,0.0,360.0,511.0
338219736,2024-06-15T18:06:24,37.83853,-122.39884,3.3,148.2,511.0
338466464,2024-06-15T18:06:40,37.87224,-122.49904,0.0,360.0,511.0
367396670,2024-06-15T18:05:59,37.82184,-122.31108,0.0,360.0,511.0
338244579,2024-06-15T17:55:29,37.78551,-122.26459,6.0,135.7,163.0
338190748,2024-06-15T18:06:18,37.85388,-122.39601,5.5,348.2,344.0
